2024-03-28 16:08:40,827 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_created():271] file/dir created: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/output.log
2024-03-28 16:08:41,268 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-28 16:08:41,268 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: log_artifact
2024-03-28 16:08:41,635 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: partial_history
2024-03-28 16:08:41,824 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_created():271] file/dir created: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/media/table/ROILevelTest Metrics_0_405921e3ed90944d0003.table.json
2024-03-28 16:08:41,825 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_created():271] file/dir created: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/media/table
2024-03-28 16:08:41,825 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_created():271] file/dir created: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/media
2024-03-28 16:08:41,833 INFO    SenderThread:1779474 [sender.py:send_request_log_artifact():1470] logged artifact run-wrc06z8k-ROILevelTestMetrics - {'id': 'QXJ0aWZhY3Q6Nzc0Njk5NzEx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MzYxMDcxMA==', 'latestArtifact': None}}
2024-03-28 16:08:41,834 DEBUG   SenderThread:1779474 [sender.py:send():382] send: files
2024-03-28 16:08:41,834 INFO    SenderThread:1779474 [sender.py:_save_file():1403] saving file media/table/ROILevelTest Metrics_0_405921e3ed90944d0003.table.json with policy now
2024-03-28 16:08:41,835 DEBUG   SenderThread:1779474 [sender.py:send():382] send: history
2024-03-28 16:08:41,836 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: summary_record
2024-03-28 16:08:41,836 INFO    SenderThread:1779474 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-28 16:08:41,893 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-28 16:08:41,894 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: log_artifact
2024-03-28 16:08:41,909 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: partial_history
2024-03-28 16:08:42,273 INFO    SenderThread:1779474 [sender.py:send_request_log_artifact():1470] logged artifact run-wrc06z8k-PatientLevelTestMetrics - {'id': 'QXJ0aWZhY3Q6Nzc0Njk5NzIy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MzYxMDcxMw==', 'latestArtifact': None}}
2024-03-28 16:08:42,274 DEBUG   SenderThread:1779474 [sender.py:send():382] send: files
2024-03-28 16:08:42,275 INFO    SenderThread:1779474 [sender.py:_save_file():1403] saving file media/table/PatientLevelTest Metrics_1_9713cef8a2dd129bf645.table.json with policy now
2024-03-28 16:08:42,275 DEBUG   SenderThread:1779474 [sender.py:send():382] send: history
2024-03-28 16:08:42,276 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: summary_record
2024-03-28 16:08:42,277 INFO    SenderThread:1779474 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-28 16:08:42,484 INFO    wandb-upload_1:1779474 [upload_job.py:push():89] Uploaded file /home/giuseppe/.local/share/wandb/artifacts/staging/tmplna8kkfs
2024-03-28 16:08:42,517 INFO    wandb-upload_0:1779474 [upload_job.py:push():131] Uploaded file /tmp/tmpv5ycmnh9wandb/rujs7jcv-media/table/ROILevelTest Metrics_0_405921e3ed90944d0003.table.json
2024-03-28 16:08:42,757 INFO    wandb-upload_3:1779474 [upload_job.py:push():131] Uploaded file /tmp/tmpv5ycmnh9wandb/9wv2qw0g-media/table/PatientLevelTest Metrics_1_9713cef8a2dd129bf645.table.json
2024-03-28 16:08:42,825 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/wandb-summary.json
2024-03-28 16:08:42,826 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/output.log
2024-03-28 16:08:42,826 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_created():271] file/dir created: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/media/table/PatientLevelTest Metrics_1_9713cef8a2dd129bf645.table.json
2024-03-28 16:08:42,826 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/media/table
2024-03-28 16:08:42,908 INFO    wandb-upload_2:1779474 [upload_job.py:push():89] Uploaded file /home/giuseppe/.local/share/wandb/artifacts/staging/tmp43h198j5
